distance_m,distance_earth_radii,earth_solid_angle_sr,earth_hemisphere_fraction,earth_ir_irradiance_w_m2,temperature_equal_area_kirchhoff_k,temperature_sphere_like_k,temperature_mismatch_stress_k
61498190.73627111,9.652831696165611,0.03380729015234333,0.005380597340287396,1.285962764328688,69.00875054245412,48.79655546978015,122.71684020215852
62210549.85625058,9.76464446024966,0.03303544895812673,0.005257754998945874,1.256603444748064,68.61145469822505,48.51562488418854,122.01033718267192
62931160.52818223,9.877752398082285,0.03228127499627357,0.0051377244849657435,1.227916151906813,68.21647026097259,48.23632871014417,121.30794449062006
63660118.33322384,9.99217051219963,0.031544361799032514,0.005020441106995177,1.1998854245718475,67.82378309185007,47.95865694997269,120.60963698318301
64397519.95968987,10.107913978918516,0.030824312344309355,0.0049058416770053626,1.1724961608042819,67.43337915833058,47.68259968117915,119.91538970660709
65143463.21587572,10.224998150349352,0.030120738831879792,0.00479386447467367,1.1457336094470074,67.04524453285751,47.40814705549384,119.22517789380515
65898047.043030605,10.343438556432366,0.02943326246509209,0.004684449212640551,1.119583361821092,66.65936539152108,47.13528929793642,118.53897696200309
66661371.52848172,10.463250906997603,0.028761513237932045,0.004577537002619869,1.0940313436261488,66.27572801276878,46.86401670590403,117.85676251044657
67433537.9189093,10.584451093848578,0.02810512972729735,0.004473070322338346,1.069063807038865,65.89431877614177,46.59431964827789,117.17851031815411
68214648.63377613,10.707055192870213,0.02746375889035039,0.004370992983283251,1.044667323004697,65.51512416103907,46.32618856454935,116.50419634171934
69004807.27891177,10.831079466161006,0.02683705586681883,0.004271250099237567,1.0208287737177786,65.13813074550932,46.059613963965575,115.83379671316251
69804118.66025564,10.95654036419018,0.02622468378611375,0.004173788055581884,0.9975353452840704,64.76332520506817,45.79458642469336,115.16728773782754
70612688.79775797,11.08345452797959,0.025626313579140258,0.004078554479343133,0.9747745205630088,64.39069431154029,45.53109659300019,114.5046458923225
71430624.93944168,11.21183879131089,0.025041623794682874,0.003985498209971405,0.952534072183166,64.02022493192678,45.2691351824535,113.84584782250589
72258035.57562862,11.341710182958503,0.024470300420246956,0.0038945692708259867,0.9308020557274109,63.651904027297086,45.00869297313709,113.19087034151599
73095030.45332901,11.473085928948205,0.023912036707239764,0.003805718841352057,0.9095668030831418,63.28571865170306,44.7497608108832,112.53969042783977
73941720.59079845,11.605983454842011,0.023366533000379507,0.003718899229930295,0.8888169159533407,62.92165595111394,44.492329606519554,111.89228522341898
74798218.29226273,11.740420388049401,0.022833496571234728,0.0036340638473838505,0.8685412595247404,62.559703162378604,44.23639033513541,111.24863203180476
75664637.16281469,11.876414560165546,0.02231264145577195,0.0035511671811232493,0.8487289562884567,62.19984761220295,43.98193403535859,110.60870831633916
76541092.12348214,12.01398400933639,0.021803688295822275,0.0034701647699150184,0.8293693800096895,61.842076716150196,43.728951808648496,109.97249169837737
77427699.42647053,12.153146982651158,0.021306364184367918,0.003391013179258273,0.8104521498427274,61.486377977663835,43.477434818605296,109.33995995555026
78324576.67058341,12.29392193856277,0.02082040251454471,0.0033136699773527183,0.7919671245872998,61.13273898710752,43.22737429029096,108.71109102005703
79231842.81682003,12.436327549336058,0.02034554283226917,0.0032380937116435193,0.7739043970828012,60.78114742082276,42.97876150956301,108.0858629769895
80149618.20415452,12.580382703524489,0.019881530692407213,0.0031642438859298405,0.756254288737232,60.43159104021008,42.73158782242475,107.46425406269823
81078024.5654969,12.726106508475421,0.019428117518378335,0.003092080938020159,0.7390073441868181,60.08405769082031,42.48584463438278,106.84624266317654
82017185.04384065,12.873518292864643,0.018985060465132632,0.0030215662179243763,0.722154326083926,59.73853530147323,42.24152340982367,106.23180731249317
82967224.20859571,13.02263760926004,0.018552122285391742,0.002952661966565406,0.7056862100091321,59.39501188338426,41.99861567139658,105.62092669123936
83928268.0721108,13.173484236714927,0.018129071199090244,0.002885331295000127,0.6895941795050304,59.053475529312664,41.75711299941083,105.01357962501409
84900444.10638863,13.326078183391717,0.01771568076592963,0.002819538164135715,0.673869621228436,58.713914412724456,41.517007031244034,104.40974508293546
85883881.25999293,13.480439689215654,0.01731172976097095,0.0027552473649296028,0.6585041202181752,58.376316786972374,41.27828946076225,103.80940217618249
86878709.97515246,13.636589228559483,0.01691700205318581,0.002692424499060264,0.6434894552754032,58.04067098448841,41.040952037749044,103.21253015655927
87885062.20506205,13.79454751295904,0.016531286486898143,0.0026310359600580924,0.6288175944538842,57.706965415993295,40.80498656734644,102.61910841508907
88903071.43138574,13.954335493860578,0.016154376766042096,0.002571048914884466,0.6144806906573875,57.375188569719796,40.57038490950576,102.02911648063326
89932872.68196128,14.115974365399667,0.01578607134116764,0.002512431285948136,0.6004710773416047,57.04532901065044,40.337138978448614,101.44253401853571
90974602.54870942,14.279485567212278,0.015426173299124168,0.0024551517335478223,0.5867812643179297,56.71737537976746,40.10524074213651,100.85934082928901
92028399.2057525,14.444890787278686,0.015074490255363494,0.0023991796387317077,0.5734039336568783,56.39131639332134,39.874682221753645,100.27951684723372
93094402.42774102,14.612211964800034,0.014730834248779915,0.0023444850865607103,0.5603319356880099,56.067140842100805,39.64545549119072,99.70304213926022
94172753.60839354,14.781471293108387,0.014395021639054574,0.0022910388497703327,0.5475582850951096,55.744837590731464,39.41755267654898,99.12989690356152
95263595.77925031,14.952691222610314,0.014066873006410623,0.0022388123728162013,0.5350761571030722,55.42439557697256,39.19096595564299,98.56006146838264
96367073.628646,15.125894463764872,0.013746213053742939,0.0021877777562975265,0.5228788837551089,55.10580381103283,38.96568755751681,97.99351629080408
97483333.52090041,15.301103990095811,0.013432870511056117,0.0021379077417479353,0.5109599502777566,54.78905137489738,38.741709761968075,97.43024195554474
98612523.51573154,15.478343041238666,0.0131266780421549,0.002089175696784795,0.4993129915315661,54.47412742166563,38.519024899079824,96.87021917378466
99754793.38789527,15.657635126023429,0.012827472153531305,0.002041555600608147,0.4879317885453472,54.161021174898984,38.29762534875926,96.31342878200498
100910294.64705057,15.839004025592619,0.012535093105398855,0.0019950220298413646,0.4768102651320862,53.84972192798197,38.077503540285974,95.75985174085181
102079180.55785583,16.022473796555616,0.012249384824813966,0.0019495501447039931,0.4659424845842544,53.54021904348807,37.85865195186354,95.20946913400866
103261606.16029811,16.20806877417958,0.011970194820848882,0.001905115675511104,0.4553226464471539,53.23250195256627,37.64106311018574,94.66226216710534
104457728.29025586,16.39581357561699,0.011697374101747836,0.0018616949094882873,0.4449450833677007,52.926560154327696,37.42472959000283,94.11821216662742
105667705.600304,16.585733103171243,0.011430777094030812,0.0018192646778966148,0.434804258017291,52.622383215245506,37.20964401369726,93.57730057884889
106891698.5807558,16.777852547599405,0.011170261563498214,0.0017778023434601442,0.4248947600869745,52.319960768568336,36.995799050868804,93.03950896878929
108129869.58095057,16.97219739145355,0.01091568853807921,0.0017372857880868509,0.4152113033527574,52.01928251373394,36.78318741792006,92.50481901917084
109382382.83078754,17.168793412460765,0.010666922232496562,0.0016976934008786637,0.4057487228100007,51.72033821580266,36.57180187765581,91.97321252941111
110649404.46250914,17.36766668694226,0.010423829974686563,0.0016590040664208328,0.3965019718745791,51.423117704889876,36.36163523888164,91.44467141461365
111931102.5327367,17.568843593272124,0.010186282133947533,0.0016211971533464098,0.387466119649792,51.12761087561562,36.15268035601488,90.91917770458936
113227647.04476173,17.772350815376193,0.009954152050762523,0.0015842525031671828,0.37863634825695675,50.83380768655573,35.9449301286964,90.39671354288038
114539209.97109315,17.978215346271096,0.009727315968265489,0.0015481504193661788,0.3700079502285168,50.54169815970569,35.73837750141154,89.87726118580674
115865965.27627042,18.18646449164502,0.009505652965306994,0.0015128716567447409,0.36157632596199313,50.25127237995141,35.533015463115895,89.3608030015252
117208088.93993612,18.397125873479222,0.009289044891079701,0.001478397411017851,0.35333698123326646,49.962520494544535,35.328837046864294,88.84732146909624
118565758.98017819,18.61022743371185,0.009077376301272939,0.001444709308652814,0.3452855247680226,49.67543271259083,35.12583532944903,88.33679917757424
119939155.47714217,18.82579743794415,0.008870534395715888,0.0014117893969448625,0.3374176658698222,49.389999304546386,34.924003431043616,87.82921882511155
121328460.59691729,19.043864479189654,0.008668408957464756,0.0013796201343225791,0.32972921210309647,49.10621060170847,34.72333451484279,87.32456321805323
122733858.61569685,19.264457481666433,0.008470892293324142,0.0013481843808815785,0.32221606703069733,48.824056995735205,34.523821786722856,86.82281527008274
124155535.94422346,19.48760570463404,0.008277879175738466,0.0013174653891362411,0.3148742280035617,48.543528938151915,34.32545849489262,86.32395800134417
125593681.15251239,19.713338746274115,0.008089266786044335,0.0012874467949880453,0.3076997840021429,48.264616939876916,34.12823792955808,85.82797453759893
127048484.99486376,19.94168654761635,0.007904954659036465,0.0012581126089029615,0.30068891352780786,47.987311570745085,33.93215342258552,85.33484810937854
128520140.43516417,20.172679396509835,0.0077248446288289765,0.0012294472072950091,0.29383788254350723,47.711603459048014,33.73719834717639,84.84456205116693
130008842.67248112,20.406347931640422,0.00754884077596885,0.0012014353241091014,0.2871430424620753,47.437483291072205,33.5433661175407,84.35709980057914
131514789.16695409,20.642723146594584,0.007376849375779197,0.0011740620425996218,0.28060082818130966,47.16494181064573,33.350650188576516,83.87244489755521
133038179.66598605,20.8818363939705,0.007208778847901662,0.0011473127872998479,0.2742077561646637,46.89396981869106,33.15904405555374,83.39058098356499
134579216.23073554,21.123719389536266,0.007044539707012142,0.0011211733161781146,0.26796042256656943,46.624558172788,32.96854125380506,82.91149180083087
136138103.26292118,21.368404216437167,0.0068840445146735535,0.0010956297129749437,0.2618555014010116,46.35669778673267,32.77913535841409,82.4351611915436
137715047.53193122,21.615923329450826,0.006727207832311691,0.0010706683797189198,0.2558897427528219,46.09037963011346,32.590819983915544,81.96157309710814
139310258.20224965,21.86630955929205,0.006573946175275814,0.0010462760294152051,0.2500599710302341,45.82559472788427,32.40358878399347,81.49071155738481
140923946.86119968,22.119596116967458,0.0064241779679651235,0.0010224396789036971,0.24436308325798364,45.56233415994596,32.21743545118527,81.02256070994497
142556327.54700908,22.375816598180673,0.00627782349999533,0.00099914664188272,0.2387960474099701,45.30058906073494,32.03235371659081,80.55710478933942
144207616.77719775,22.63500498778806,0.006134804883378083,0.0009763845220939205,0.23335590078044702,45.04035061881391,31.84833734958303,80.09432812637064
145878033.57729968,22.897195664306967,0.005995046010692367,0.0009541412066650378,0.22803974839294405,44.78161007646974,31.665380157523582,79.63421514737769
147567799.50991225,23.16242340447532,0.005858472514221327,0.0009324048596063284,0.2228447614459125,44.52435872931247,31.483475985479302,79.17675037352315
149277138.7040845,23.43072338786446,0.005725011726039197,0.000911163915458202,0.2177681757945103,44.268587925889115,31.302618715949112,78.72191842010628
151006277.8850454,23.70213120154535,0.005594592639012741,0.0008904070730844094,0.21280729046717387,44.01428906728701,31.122802268583566,78.26970399585775
152755446.40427667,23.97668284480877,0.005467145868710944,0.000870123289609781,0.2079594662167377,43.76145360675544,30.94402059991727,77.82009190226675
154524876.26993355,24.254414733940283,0.005342603616190846,0.0008503017744974084,0.20322212410488064,43.51007304932479,30.7662677030996,77.37306703290372
156314802.17761886,24.53536370705052,0.005220899631644886,0.0008309319837629392,0.1985927441193425,43.26013895143455,30.589537607631673,76.92861437275886
158125461.54151034,24.81956702896097,0.005101969178883238,0.0008120036143217657,0.19406886382290203,43.0116429205572,30.413824379100355,76.48671899757326
159957094.52585474,25.107062396147345,0.004985749000642076,0.0007935065984676637,0.18964807703377165,42.76457661483939,30.239122118924584,76.0473660732009
161809944.07682055,25.397887941739217,0.004872177284684285,0.0007754310984775525,0.18532803253613508,42.51893174273075,30.065424964092863,75.61054085494847
163684255.95472282,25.69208224057806,0.00476119363069261,0.0007577675013423768,0.18110643282082808,42.27470006263965,29.892727086919862,75.17622868696326
165580278.76662043,25.98968431433377,0.004652739017913397,0.0007405064136174477,0.17698103285457004,42.03187338256533,29.721022694786296,74.74441500157899
167498263.999292,26.29073363668058,0.00454675577355651,0.000723638656393133,0.1729496388779588,41.79044355975671,29.55030602989765,74.31508531870907
169438466.05258995,26.595270138532406,0.004443187541919318,0.0007071552603807874,0.1690101072310082,41.55040250036616,29.38057136903939,73.88822524523091
171401142.27318817,26.90333421333985,0.004341979254220819,0.0006910474611117047,0.16516034320569745,41.311742159104334,29.21181302333286,73.46382047437216
173386552.98871335,27.214966722447553,0.004243077099131246,0.0006753066942467578,0.16139829992497515,41.07445453890021,29.044025337994906,73.04185678510602
175394961.54227534,27.530209000514102,0.0041464284939852925,0.0006599245909948426,0.1577219772477674,40.83853169057714,28.87720269210882,72.62232004157538
177426634.32739675,27.849102860994623,0.004051982056647569,0.000644892973635125,0.1541294206987949,40.603965712507275,28.711339498379964,72.2051961924781
179481840.82334718,28.17169060168689,0.00395968757803448,0.0006302038511437625,0.15061872042335928,40.370748750291064,28.54643020290915,71.79047127049718
181560853.63088667,28.498015010341653,0.003869495995266697,0.0006158494149209881,0.14718801016611618,40.13887299643666,28.38246928496596,71.37813139173063
183663948.508424,28.828119370338097,0.003781359365435518,0.0006018220346158953,0.14383546627319901,39.90833069003323,28.21945125675771,70.96816275511054
185791404.40859002,29.162047466424426,0.003695230839974695,0.0005881142540475892,0.14055930671737385,39.67911411643296,28.057370663204615,70.5605516418375
187943503.51524216,29.499843590526158,0.003611064639623823,0.0005747187872204851,0.13735779014569596,39.45121560694255,27.896222081721632,70.15528441483214
190120531.28089014,29.841552547620488,0.0035288160299637296,0.0005616285144306454,0.13422921494892429,39.224627538508614,27.736000121996035,69.75234751817558
192322776.4645587,30.18721966167928,0.00344844129751551,0.0005488364784618227,0.13117191835237565,38.99934233340991,27.576699425769746,69.35172747656217
194550531.17008856,30.536890781680828,0.003369897726388547,0.0005363358808688767,0.12818427552766157,38.77535245895206,27.418314666623466,68.95341089475656
196804090.88488147,30.89061228769133,0.0032931435754649714,0.0005241200783465683,0.12526469872482984,38.55265042716513,27.260840549762914,68.55738445705603
199083754.51909027,31.24843109701621,0.0032181380561093877,0.0005121825791819523,0.12241163642448662,38.331228794508036,27.104271811809685,68.16363492676473
201389824.44527075,31.61039467042391,0.00314484131038993,0.0005005170397881509,0.11962357250936807,38.11108016157425,26.948603220593256,67.77214914567035
203722606.53848508,31.976551018440603,0.003073214389795285,0.0004891172613170625,0.11689902545477794,37.89219717278819,26.793829574936254,67.38291403350432
206082410.2168734,32.34694870771832,0.0030032192344476957,0.0004779771863510085,0.11423654753789104,37.674572516126766,26.639945704457567,66.99591658744652
208469548.48269486,32.721636867476825,0.002934818652787521,0.0004670908956694309,0.111634724064994,37.458198922827115,26.486946469365684,66.61114388160563
210884337.96384397,33.10066519602009,0.002867976301725172,0.00045645260508997426,0.10909217261650386,37.24306916710052,26.334826760256405,66.22858306651031
213327098.95584783,33.48408396732818,0.0028026566672492603,0.0004460566623821771,0.10660754230934034,37.02917606585174,26.18358149791437,65.84822136861024
215798155.46435073,33.87194403772575,0.0027388250454798,0.00043589754425199523,0.10417951307622687,36.81651247840183,26.03320563311708,65.47004608978305
218297835.2480864,34.26429685262696,0.0026764475241539015,0.00042596985339515836,0.10180679496144286,36.60507130620676,25.88369414643591,65.09404460683406
220826469.86235696,34.66119445336006,0.0026154909645383856,0.0004162683156184732,0.09948812743281511,36.39484549258637,25.735042048044473,64.72020437101423
223384394.70300665,35.06268948406948,0.002555922983755358,0.0004067877770268513,0.09722227870941748,36.18582802245005,25.58724437752463,64.3485129075324
225971949.05090922,35.46883519869867,0.0024977119375158637,0.00039752320127528495,0.09500804510479312,35.9780119220351,25.440296203681473,63.97895781508991
228589476.11696988,35.879685468053665,0.0024408269032434892,0.00038846966688288465,0.09284425038500944,35.771390258626866,25.294192624345467,63.611526765383054
231237323.08764946,36.29529478694859,0.002385237663590693,0.0003796223646094221,0.0907297451416519,35.565956140302525,25.148928766191244,63.24620750264738
233915841.17101112,36.71571828143323,0.002330914690331133,0.0003709765948917143,0.08866340617911973,35.3617027156714,25.004499784553996,62.882987843195906
236625385.64330986,37.14101171610577,0.0022778291286182184,0.0003625277653382941,0.08664413591585231,35.158623173606934,24.860900863239955,62.521855674942536
239366315.89611247,37.571231501508784,0.0022259527816077948,0.0003542713882820347,0.0846708617994063,34.95671074299423,24.71812721434786,62.16279895695306
242138995.48396763,38.00643470161162,0.002175258095431709,0.0003462030783886183,0.08274253573487979,34.75595869247494,24.576174078088563,61.805805718991515
244943792.17262757,38.446679041379305,0.002125718144513882,0.0003383185503195163,0.08085813352636441,34.55636033018777,24.435036722601573,61.450864061058745
247781077.98782822,38.89202291442917,0.0020773066172274984,0.00033061361644926013,0.07901665433137318,34.35790900353091,24.29471044378704,61.097962152969934
250651229.2646343,39.34252539077607,0.0020299978018737718,0.00032308418463389277,0.07721712012750039,34.16059809889905,24.155190565119803,60.747088233886956
253554626.69735718,39.79824622466759,0.001983766572985785,0.0003157262560311569,0.07545857519144651,33.96442104143889,24.016472437476498,60.39823061188352
256491655.39004558,40.25924586250912,0.0019385883779483295,0.0003085359229709761,0.0737400855900633,33.769371294817724,23.878551438971954,60.05137766353379
259462704.90757173,40.72558545088239,0.0018944392239163034,0.00030150936687345364,0.07206073868275543,33.57544236096129,23.741422974773794,59.7065178334461
262468169.32729876,41.19732684465527,0.001851295665040046,0.00029464285621572106,0.07041964263555735,33.38262777982611,23.605082476941462,59.36363963385813
265508447.29135182,41.67453261518629,0.0018091347899787684,0.0002879327445446389,0.06881592594616871,33.190921129155576,23.469525404253766,59.02273164420319
268583942.05949354,42.157266058624,0.0017679342097020817,0.0002813754685353498,0.06724873697994861,33.000316024248875,23.334747242045466,58.683782510699295
271695061.5626132,42.64559120430281,0.0017276720455670679,0.0002749675460936851,0.06571724351639076,32.81080611771559,23.200743502033752,58.34678094591276
274842218.4568299,43.13957282323496,0.0016883269176729842,0.0002687055745027589,0.06422063230615939,32.62238509925505,23.067509722162228,58.01171572836582
278025830.17823356,43.6392764367028,0.0016498779334768604,0.0002625862286110836,0.062758108638049,32.43504669541171,22.935041466427936,57.67857570210164
281246318.9982488,44.1447683249488,0.001612304676676964,0.0002566062590633189,0.061328895916133226,32.24878466936886,22.803334324735495,57.347349776317515
284504112.0796458,44.65611553596701,0.0015755871963390217,0.00025076249056965594,0.059932235246147776,32.063592820687816,22.672383912712657,57.01802692490097
287799641.5331987,45.17338589439628,0.0015397059962826362,0.000245051820216613,0.05856738503177051,31.879464985105958,22.542185871567522,56.69059618607072
291133344.47500056,45.69664801051649,0.0015046420247062711,0.00023947121581580078,0.05723362057997639,31.696395034317028,22.412735867933183,56.36504666198593
294505663.0844417,46.225971289348884,0.001470376664044531,0.00023401771428965823,0.055930233715228324,31.514376875727283,22.284029593695287,56.04136751831258
297917044.66286176,46.76142593986215,0.0014368917210654034,0.00022868842009537982,0.054656532402795784,31.33340445225586,22.156062765850876,55.71954798386851
301367941.69287395,47.303082984284096,0.0014041694171865423,0.00022348050368370398,0.05341184038040526,31.15347174209797,22.02883112634096,55.39957735020223
304858811.89838946,47.85101426752307,0.0013721923790196559,0.0002183911999940058,0.052195496798567394,30.974572758526648,21.902330441910298,55.08144497124046
308390118.30532473,48.40529246669671,0.001340943629124167,0.0002134178069826964,0.05100685586886445,30.796701549658533,21.776556503941805,54.765140262871554
311962329.303018,48.96599110077193,0.0013104065769799125,0.00020855768418648335,0.04984528652056953,30.61985219826501,21.651505128323002,54.450652702609716
315575918.70635587,49.53318454031641,0.0012805650101558597,0.00020380825131682823,0.04871017206472195,30.444018821526143,21.52717215527202,54.13797182915737
319231365.81862134,50.10694801736326,0.0012514030856915833,0.00019916698688826617,0.04760090986629562,30.26919557084978,21.40355344920969,53.82708724208352
322929155.49506253,50.68735763538888,0.001222905321668483,0.00019463142687692336,0.04651691102358469,30.095376631650748,21.280644898603402,53.51798860143108
326669778.2072117,51.27449037940852,0.0011950565889756225,0.00019019916341000975,0.04545760005499234,29.922556223143545,21.158442415820527,53.2106656273482
330453730.1079353,51.868424126186675,0.001167842103263218,0.00018586784348517682,0.04442241459295727,29.750728598133826,21.036941936980977,52.90510809971753
334281513.097245,52.46923765456678,0.001141247417082377,0.00018163516771951826,0.04341080508496487,29.579888042827147,20.91613942182195,52.601305857816044
338153634.88886887,53.0770106559204,0.0011152584121992316,0.00017749888912632628,0.04242223450119199,29.41002887660648,20.79603085354062,52.299248799919454
342070609.0775944,53.691823744717375,0.0010898612920890456,0.0001734568119204916,0.0414561780489975,29.24114545183943,20.676612238657835,51.99892688295935
346032955.20739096,54.313758469218484,0.0010650425746019235,0.00016950679035121483,0.04051212289394035,29.073232153689016,20.557879606884274,51.70033012218674
350041198.8403233,54.942897322292154,0.0010407890847931504,0.0001656467275609197,0.039589567887059814,28.90628339990697,20.43982901097435,51.40344859080448
354095871.6262559,55.57932375235535,0.0010170879479167593,0.00016187457447014444,0.03868802329836453,28.740293640624483,20.32245652657818,51.10827241959511
358197511.37337893,56.223122174443404,0.000993926582583729,0.00015818832868863542,0.03780701055658387,28.575257358176792,20.205758252117597,50.81479179660901
362346662.1195371,56.87437798140592,0.0009712926940722538,0.00015458603345064326,0.036946061994703745,28.41116906690073,20.08973030864298,50.52299696680432
366543874.2043917,57.53317755523336,0.0009491742677907778,0.00015106577657453268,0.03610472060131332,28.24802331293328,19.974368839690808,50.23287823168873
370789704.3424173,58.199608278514724,0.0009275595628931053,0.0001476256894465955,0.03528253977773633,28.085814674032378,19.859670011156936,49.944425949000816
375084715.69674516,58.87375854602812,0.0009064371060379044,0.00014426394602784498,0.03447908310065496,27.92453775938971,19.745630011164263,49.65763053237716
379429477.9538548,59.55571777646442,0.0008857956852884266,0.00014097876188312597,0.033693924090067114,27.764187209427682,19.63224504991912,49.372482450991264
383824567.3991458,60.24557642428909,0.0008656243441545288,0.00013776839323287327,0.03292664598265672,27.604757695620957,19.519511359585113,49.088972229236255
388270566.9933695,60.943425991739055,0.0008459123757679336,0.00013463113602607546,0.03217684151023204,27.446243920297928,19.407425194142718,48.807090446371774
392768066.4499543,61.6493590409597,0.0008266493171963055,0.00013156532503533214,0.03144411268344439,27.288640616490987,19.295982829283425,48.52682773625778
397317662.31322426,62.363469206282254,0.0008078249438766131,0.0001285693329708959,0.030728070580044124,27.13194254770313,19.185180562244696,48.248174786939465
401919958.0375246,63.08585120664332,0.0007894292641866105,0.0001256415696166968,0.030028335138390542,26.976144507766456,19.0750147117099,47.97112234039566
406575564.0672631,63.81660085814835,0.0007714525141321163,0.00012278048098479655,0.029344534955366378,26.82124132063517,18.96548161766196,47.69566119217069
411285097.9178809,64.55581508678087,0.0007538851521612499,0.00011998454849004858,0.028676307089121614,26.66722784022844,18.856577641272217,47.42178219109496
416049184.2577519,65.30359194125755,0.0007367178540916764,0.00011725228814274402,0.028023296866115825,26.514098950228544,18.748299164757725,47.149476238926034
420868454.9910489,66.06003060603499,0.0007199415081585308,0.00011458224976046427,0.027385157692750964,26.361849563923652,18.640642591270044,46.878734290068984
425743549.3415517,66.82523141446424,0.0007035472101711631,0.0001119730161972532,0.026761550871143517,26.21047462401472,18.533604344758732,46.60954735123305
430675113.93743515,67.59929586209938,0.0006875262587828919,0.00010942320259077487,0.026152145419195198,26.059969102446104,18.427180869851547,46.34190648113041
435663802.8970371,68.38232662015965,0.0006718701508695782,0.00010693145562679085,0.025556617894803017,25.91032800024664,18.321368631742075,46.07580279019358
440710277.9156218,69.17442754914799,0.0006565705770093477,0.00010449645281973563,0.02497465222391682,25.761546347331215,18.216164116049438,45.811227440222524
445815208.3531398,69.97570371262593,0.0006416194170704378,0.0001021169018105006,0.024405939532709645,25.613619202351448,18.111563828712676,45.54817164411916
450979271.32302165,70.78626139115079,0.0006270087358960058,9.979153967965003e-05,0.02385017798343636,25.46654165251202,18.007564295860917,45.28662666556073
456203151.7819824,71.60620809637143,0.0006127307790886917,9.751913227651342e-05,0.02330707261408671,25.32030881340083,17.90416206369323,45.026583818697766
461487542.62087584,72.43565258528893,0.0005987779688928405,9.529847356382071e-05,0.022776335181753152,25.17491582883614,17.801353698370587,44.76803446788227
466833144.75659853,73.27470487468192,0.0005851429001674089,9.312838497677056e-05,0.022257684009448168,25.03035787068161,17.699135785885037,44.5109700273388
472240667.2250591,74.12347625569912,0.0005718183364537429,9.100771479719771e-05,0.021750843836530257,24.886630138693878,17.59750493195195,44.25538196089342
477710827.2752238,74.98207930862091,0.0005587972061305511,8.893533754161798e-05,0.0212555456724467,24.743727860344958,17.49645776188442,44.00126178165789
483244350.4642541,75.8506279177922,0.0005460725986595634,8.691015336370622e-05,0.02077152665392579,24.601646290678456,17.39599092049161,43.74860105177394
488841970.7537357,76.72923728672669,0.00053363776091141,8.493108746954192e-05,0.020298529905220523,24.46038071210674,17.296101071935308,43.49739138205262
494504430.60704285,77.61802395338924,0.0005214860935842784,8.299708954762064e-05,0.019836304401881336,24.319926434310766,17.196784899659118,43.247624431796154
500232481.08780956,78.51710580565211,0.000509611147693722,8.110713321018981e-05,0.019384604837235368,24.18027879402139,17.0980391062338,42.999291908409035
506026881.95955247,79.4266020969318,0.0004980066211496667,7.926021544846229e-05,0.01894319149218249,24.041433154883297,16.99986041326107,42.75238556715607
511888401.7864448,80.34663346200672,0.00048666635541154424,7.745535610026444e-05,0.018511830107963204,23.903384907322966,16.902245561280242,42.506897210927576
517817818.03526056,81.27732193301846,0.00047558433221318424,7.569159732878639e-05,0.01809029176157995,23.76612946833854,16.80519130961962,42.26281868986572
523815917.1784883,82.21879095565662,0.00046475467036862395,7.396800311421092e-05,0.017678352744296414,23.62966228136579,16.708694436301734,42.02014190112614
529883494.79866093,83.1711654055346,0.0004541716226518612,7.228365875711074e-05,0.01727579444294947,23.493978816161462,16.612751737960867,41.778858788670554
536021355.6938725,84.13457160475161,0.0004438295727386913,7.063767039172664e-05,0.01688240322362267,23.359074568571728,16.517360029679296,41.53896134285494
542230313.9845281,85.10913733864825,0.00043372303223085753,6.902916451234642e-05,0.016497970318450798,23.224945060463842,16.422516144938992,41.300441600308034
548511193.221328,86.09499187275593,0.0004238466377353102,6.745728750845448e-05,0.016122291714520624,23.091585839492463,16.32821693545638,41.063291643515804
554864826.494503,87.0922659699424,0.00041419514802089623,6.59212052122049e-05,0.015755168045716975,22.958992479010558,16.23445927111931,40.82750360066296
561292056.5443141,88.1010919077561,0.00040476344123294714,6.442010245510943e-05,0.015396404486771155,22.827160577888932,16.141240039859493,40.59306964531209
567793735.8728361,89.12160349597177,0.0003955465121748348,6.295318263538352e-05,0.015045810649856663,22.696085760384104,16.04855614755904,40.35998199616864
574370726.8570225,90.15393609433724,0.00038653946964672725,6.151966729439629e-05,0.014703200483360714,22.565763675938964,15.956404517909515,40.128232916726496
581023901.8631047,91.1982266305297,0.00037773753385480043,6.011879570433365e-05,0.014368392173335744,22.43618999912573,15.864782092371605,39.89781471516649
587754143.3622929,92.25461361831626,0.000369136033867884,5.874982446341103e-05,0.014041208046755238,22.30736042942179,15.773685830016602,39.66871974395779
594562344.047828,93.32323717592654,0.00036073040513898266,5.7412027101411134e-05,0.013721474477237263,22.17927069108614,15.683112707439053,39.44094039963823
601449406.9533881,94.4042390446379,0.00035251618708260184,5.6104693694103425e-05,0.01340902179289072,22.051916533027963,15.593059718663815,39.21446912258053
608416245.5728688,95.49776260757633,0.0003444890207057881,5.482713048621246e-05,0.01310368418620478,21.925293728653287,15.503523875037622,38.98929839671966
615463783.9815375,96.60395290873292,0.00033664464629357935,5.357865952304586e-05,0.012805299626007962,21.799398075718543,15.414502205125558,38.7654207492924
622592956.9586172,97.72295667220487,0.0003289789011474709,5.2358618290559995e-05,0.01251370977144384,21.674225396189133,15.325991754611021,38.54282875058585
629804710.1112652,98.85492232165518,0.00032148771737550185,5.116635936364133e-05,0.012228759887910279,21.54977153610028,15.237989586197353,38.32151501368998
